ofiii直播,#genre#
第5季第24集 老鷹的信被搶走了/恐怖的都市傳說,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-050024M001&sd=1080&proxy=true
第5季第25集 想用傳聲筒聯繫/母親大人是淘氣鬼,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-050025M001&sd=1080&proxy=true
第5季第26集 煙卷的家裡有兩隻貓/得到了妖刀春雨,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-050026M001&sd=1080&proxy=true
第6季第1集 守護燕子的巢/製作星象儀,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060001M001&sd=1080&proxy=true
第6季第2集 想超越忍術飛鼠/新藏和獅子丸代替做家事,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060002M001&sd=1080&proxy=true
第6季第3集 在冰上自在溜冰/走到哪就丟到哪,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060003M001&sd=1080&proxy=true
第6季第4集 讓嚴厲的人吃和善年糕/尋找四葉幸運草,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060004M001&sd=1080&proxy=true
第6季第5集 幫獅子丸剃毛/持妝的效果好過頭了,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060005M001&sd=1080&proxy=true
第6季第6集 想知道真心話/忍術氣功砲,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060006M001&sd=1080&proxy=true
第6季第7集 忍術模仿聲音很有趣/新藏的道具是摺紙,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060007M001&sd=1080&proxy=true
第6季第8集 抓住老人家獵手吧！/會使用忍術的小嬰兒？,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060008M001&sd=1080&proxy=true
第6季第9集 演奏風鈴/少年劍士三葉健一,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060009M001&sd=1080&proxy=true
第6季第10集 煙卷，史上最慘的一天/少年和新藏的風車,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060010M001&sd=1080&proxy=true
第6季第11集 學書法也要腳踏實地/穿著超高的木屐賽跑,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060011M001&sd=1080&proxy=true
第6季第12集 新忍術靜電磁鐵/難纏的客人來了,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060012M001&sd=1080&proxy=true
第6季第13集 煙卷的忍者盔甲/健一要追獨家新聞,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060013M001&sd=1080&proxy=true
第6季第14集 拯救迷路的海豹/收集玩具扭蛋,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060014M001&sd=1080&proxy=true
第6季第15集 忍者除雪隊登場/雪人先生，您好啊,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060015M001&sd=1080&proxy=true
第6季第16集 打開機關門/露宿一點也不可怕,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060016M001&sd=1080&proxy=true
第6季第17集 忍術亮晶晶之術/用轉傘召喚幸福,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060017M001&sd=1080&proxy=true
第6季第18集 在高爾夫球場迷路的父親大人/新藏的貼花,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060018M001&sd=1080&proxy=true
第6季第19集 十六夜的引退宣言/用忍術影子臥底回家中,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060019M001&sd=1080&proxy=true
第6季第20集 母親大人可能是妖怪/圖畫像蝴蝶般飛舞,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060020M001&sd=1080&proxy=true
第6季第21集 青蛙會攻擊圓圈圈/搶走曬在院子裡的秘傳書吧,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060021M001&sd=1080&proxy=true
第6季第22集 腳不能碰到地板/最強？巨大的機關電風扇,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060022M001&sd=1080&proxy=true
第6季第23集 重要的蝴蝶逃走了/被睡眠癱瘓搞得暈頭轉向,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060023M001&sd=1080&proxy=true
第6季第24集 煙卷是哥哥/相撲！哈特利房間,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060024M001&sd=1080&proxy=true
第6季第25集 人力車公主殿下遊行/認真比賽踩球,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060025M001&sd=1080&proxy=true
第6季第26集 哈特利離開了/全力！接力外送披薩,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii184@vod52780-060026M001&sd=1080&proxy=true
天才衝衝衝,#genre#
第886集 侯昌明求勝出大絕！城哥不甘受辱撂狠話～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000886M001&sd=1080&proxy=true
第887集 阿公的腦子傻呼呼！全場只有乃哥狀況外，原來都是孫子惹的禍～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000887M001&sd=1080&proxy=true
第888集 籃籃、巫苡萱入主衝衝衝一週年驗收賽,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000888M001&sd=1080&proxy=true
第889集 乃哥放話要發10萬獎金，眾人秒變認真全拚了！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000889M001&sd=1080&proxy=true
第890集 直球告白不忍了！張立東甜蜜同框籃籃，乃哥當起月老配對啦！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000890M001&sd=1080&proxy=true
第891集 遇到天兵隊友好喪氣！乃哥舉手投降放棄掙扎～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000891M001&sd=1080&proxy=true
第892集 乃哥看不慣侯昌明太囂張 聯合城哥一起惡整他！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000892M001&sd=1080&proxy=true
第893集 徐伯伯振作一點！乃哥放棄求勝開始亂答，眾人怒轟：不要做效果！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000893M001&sd=1080&proxy=true
第894集 張文綺破英文再度卡關，徐新洋只能無奈尬笑,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000894M001&sd=1080&proxy=true
第895集 乃哥城哥單挑PK賽！戰況膠著全場超緊張～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000895M001&sd=1080&proxy=true
第896集 2023年度積分賽！演藝圈最強大腦PK戰,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000896M001&sd=1080&proxy=true
第897集 2023年度積分賽-總冠軍之戰,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000897M001&sd=1080&proxy=true
第898集 大根背對乃哥玩遊戲，嘲諷的味道超濃！挑釁舉動讓現場爆炸,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000898M001&sd=1080&proxy=true
第899集 「拷貝我的演記」張文綺跟陳為民組隊猜題超爆笑,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000899M001&sd=1080&proxy=true
第900集 大家期待的「擺王」侯昌明又來了！擺一擺順單元又出現神蹟拉,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000900M001&sd=1080&proxy=true
第901集 張棋惠認真攪和遊戲！乃哥陷入混亂困境～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000901M001&sd=1080&proxy=true
第902集 城哥當軍師提戰術，小梁哥卻只想躺平？！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000902M001&sd=1080&proxy=true
第903集 龍來運轉賀新春,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000903M001&sd=1080&proxy=true
第904集 6位主持人大內鬥！凱希發狠狂攻城哥痛處,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000904M001&sd=1080&proxy=true
第905集 台語單元讓字幕組崩潰！胡言亂語全場笑到哭～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000905M001&sd=1080&proxy=true
第906集 城哥擺爛技能全開！一張嘴要隊友想答案,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000906M001&sd=1080&proxy=true
第907集 劉璇理解能力有障礙，乃哥最終放棄無奈收場！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000907M001&sd=1080&proxy=true
第908集 凱希揭露乃哥城哥在心中的份量！真實內心話讓城哥走心！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000908M001&sd=1080&proxy=true
第909集 男女合作賽全面開戰！挑戰極限刷積分～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000909M001&sd=1080&proxy=true
第910集 乃神算這次靈感失準啦~ 嗆完教戰守則直接踩雷？！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000910M001&sd=1080&proxy=true
第911集 鍾欣凌扮醜自嘲秒接梗！敬業程度連乃哥都冒汗～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000911M001&sd=1080&proxy=true
第912集 城哥笑話引發尷尬，乃哥帶頭吐槽不好笑！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000912M001&sd=1080&proxy=true
第913集 城隊神猜氣勢驚人，潘若迪一現身即破功！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000913M001&sd=1080&proxy=true
第914集 眾所期待的雙徐對決，演變成超幼稚鬥嘴！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000914M001&sd=1080&proxy=true
第915集 一年一度鬧哄哄的母親節又來啦！母親節特別企劃！親子合作賽,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000915M001&sd=1080&proxy=true
第916集 來回激戰！城哥全力守護文綺，與乃哥展開猛烈對決！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000916M001&sd=1080&proxy=true
第917集 人家可是有代言內衣的耶～凱希自信滿滿談事業線長度，搞笑叫囂：不要小看喔！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000917M001&sd=1080&proxy=true
第918集 啦啦隊熱舞攝影棚！蔡尚樺點名葉保弟神曲 籃籃苡萱立刻帶頭示範！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000918M001&sd=1080&proxy=true
第919集 整集充滿濃濃火藥味～端午節特別企劃！男女變裝大亂鬥～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000919M001&sd=1080&proxy=true
第920集 誰來幫我翻譯翻譯！凱希的台語太災難，賣力演出卻變外星語～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000920M001&sd=1080&proxy=true
第921集 氣到表情崩壞不演了XD 前主持鍾欣怡回娘家，表現失常引爆乃哥怒火！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000921M001&sd=1080&proxy=true
第922集 今天攝影棚好香啊～女神特輯！陪你香香放暑假,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000922M001&sd=1080&proxy=true
第923集 雙姝果然默契十足！籃籃凱希無敵組合！流暢配合挑戰得分紀錄～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000923M001&sd=1080&proxy=true
第924集 前方黃標警戒！苡萱猜題霧煞煞，超色諧音惹得康茵茵好興奮？,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000924M001&sd=1080&proxy=true
第925集 這個叫聲可以免費聽嗎？慈妹撒嬌聲音太誘人，乃哥心動酥麻無法招架！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000925M001&sd=1080&proxy=true
第926集 全新暑期輔導特輯！乃老師城老師上課啦！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000926M001&sd=1080&proxy=true
第927集 為了勝利乃哥動手了！乃哥賴皮出奧步干擾，籃籃氣炸當場抗議！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000927M001&sd=1080&proxy=true
第928集 失言引爆危機！文綺錯認5566是Energy，孫協志瞬間石化怒發聲！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000928M001&sd=1080&proxy=true
第929集 強強連線！一句提示就猜中！本集全是高手對決！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000929M001&sd=1080&proxy=true
第930集 情緒勒索大師！馬力歐犯錯被乃哥盯上，竟用紅包理由求放過！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000930M001&sd=1080&proxy=true
第931集 難得帶隊衝分數！文綺想拼高分卻被連累，情緒直接在遊戲中炸開！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000931M001&sd=1080&proxy=true
第932集 史上最強災難！文綺籃籃合體英文傳話，結果還是一場大悲劇～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000932M001&sd=1080&proxy=true
第933集 阿諾脫胎換骨大逆襲！完美計策挖坑對手～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000933M001&sd=1080&proxy=true
第934集 搞衝突！搞對立！男女對抗賽全面開戰，就是要火力全開，懲罰不手軟！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000934M001&sd=1080&proxy=true
第935集 差別待遇超明顯！林襄失誤全場護駕，陳大天出錯竟被放生,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000935M001&sd=1080&proxy=true
第936集 筠熹的開關在這裡！黑白亂答太欠電！乃哥受不了開罵後就通了！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000936M001&sd=1080&proxy=true
第937集 說走就走的假牙！屈中恆假牙噴飛成焦點，全場笑到失控，效果直接拉滿！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000937M001&sd=1080&proxy=true
第938集 史詩級大戰！兩隊人馬飆出實力速刷高分！場面嗨炸了！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000938M001&sd=1080&proxy=true
第939集 你聽得懂算你厲害！慈妹的「外星台語」太爆笑，乃哥無法招架，整個聽到抓狂！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000939M001&sd=1080&proxy=true
第940集 啦啦隊女孩神連線！宜芳、籃籃、琳妲默契炸翻天，答題水準根本神仙組合～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000940M001&sd=1080&proxy=true
第941集 有人在耍皮！製作人場外鬧過頭，乃哥氣到拔鞋揍人啦！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000941M001&sd=1080&proxy=true
第942集 好交情全是演的？城哥自爆多年宿敵心結，真心話讓乃哥大崩潰！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000942M001&sd=1080&proxy=true
第943集 粉紅泡泡飄起來啦～張立東出局前突襲告白，籃籃害羞全場翻嗨！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000943M001&sd=1080&proxy=true
第944集 年度壓軸之戰！2024通告王積分賽！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000944M001&sd=1080&proxy=true
第945集 名次大翻盤！2024通告王積分賽(下),http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000945M001&sd=1080&proxy=true
第946集 乃哥不認識56神曲?！ 孫協志我難過~,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000946M001&sd=1080&proxy=true
第947集 錯了你扛！黃鐙輝尷尬翻車，凱希冷箭吐槽狠甩鍋！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000947M001&sd=1080&proxy=true
第948集 這次踢到鐵板了！暴怒城哥遭陳志強反噴，罕見閉嘴畫面曝光啦～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000948M001&sd=1080&proxy=true
第949集 不敢相信～凱希難得變廢棒！分析半天結果廢話連篇！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000949M001&sd=1080&proxy=true
第950集 第二屆PK爭霸戰！主持人帶頭開戰，6隊激戰到底,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000950M001&sd=1080&proxy=true
第951集 老司機開車最高境界！馬力歐的黃腔太神啦！尺度拉滿卻無違和～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000951M001&sd=1080&proxy=true
第952集 場面微妙～黃豪平女友表現慘烈，乃哥強忍無奈沒發火！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000952M001&sd=1080&proxy=true
第953集 下一集不用來了！美麗本人太敢講！乃哥震怒放話封殺,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000953M001&sd=1080&proxy=true
第954集 場內場外一起鬧！一句話讓城哥火大怒吼～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000954M001&sd=1080&proxy=true
第955集 藝人vs.啦啦隊！真正的實力對決，一戰見真章！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000955M001&sd=1080&proxy=true
第956集 準新郎狀態超差！陳志強婚前狀態超崩！乃哥放話：婚禮我不去了！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000956M001&sd=1080&proxy=true
第957集 乃哥點破王仁甫的秘密！搬到宜蘭全因婆媳問題～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000957M001&sd=1080&proxy=true
第958集 梁赫群一領錢就擺爛，乃哥暴怒直接開嗆！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000958M001&sd=1080&proxy=true
第959集 誰都別想贏！壓力山大派她救場！文綺的「神邏輯」徹底攪局～,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000959M001&sd=1080&proxy=true
第960集 乃哥慘遭文綺撩爆！文綺一句「把初夜借給我！」乃哥嚇壞連拒絕三次！,http://ali.xg200.52top.com.cn:31009/index.m3u8?pid=ofiii135@vod10807-000960M001&sd=1080&proxy=true
